lon,lat,label
121.74,22.48,0
121.77,22.48,0
121.8,22.48,0
121.83,22.48,0
121.86,22.48,0
121.89,22.48,0
121.92,22.48,0
121.95,22.48,0
121.98,22.48,0
120.0,22.51,0
120.03,22.51,0
120.06,22.51,0
120.09,22.51,0
120.12,22.51,0
120.15,22.51,0
120.18,22.51,0
120.21,22.51,0
120.24,22.51,1
120.27,22.51,1
120.3,22.51,1
120.33,22.51,1
120.36,22.51,1
120.39,22.51,1
120.42,22.51,1
120.45,22.51,1
120.48,22.51,1
120.51,22.51,1
120.54,22.51,1
120.57,22.51,1
120.6,22.51,1
120.63,22.51,1
120.66,22.51,1
120.69,22.51,1
120.72,22.51,1
120.75,22.51,1
120.78,22.51,1
120.81,22.51,1
120.84,22.51,0
120.87,22.51,0
120.9,22.51,0
120.93,22.51,0
120.96,22.51,0
120.99,22.51,0
121.02,22.51,0
121.05,22.51,0
121.08,22.51,0
121.11,22.51,0
121.14,22.51,0
121.17,22.51,0
121.2,22.51,0
121.23,22.51,0
121.26,22.51,0
121.29,22.51,0
121.32,22.51,0
121.35,22.51,0
121.38,22.51,0
121.41,22.51,0
121.44,22.51,0
121.47,22.51,0
121.5,22.51,0
121.53,22.51,0
121.56,22.51,0
121.59,22.51,0
121.62,22.51,0
121.65,22.51,0
121.68,22.51,0
121.71,22.51,0
121.74,22.51,0
121.77,22.51,0
121.8,22.51,0
121.83,22.51,0
121.86,22.51,0
121.89,22.51,0
121.92,22.51,0
121.95,22.51,0
121.98,22.51,0
120.0,22.54,0
120.03,22.54,0
120.06,22.54,0
120.09,22.54,0
120.12,22.54,0
120.15,22.54,0
120.18,22.54,0
120.21,22.54,0
120.24,22.54,1
120.27,22.54,1
120.3,22.54,1
120.33,22.54,1
120.36,22.54,1
120.39,22.54,1
120.42,22.54,1
120.45,22.54,1
120.48,22.54,1
120.51,22.54,1
120.54,22.54,1
120.57,22.54,1
120.6,22.54,1
120.63,22.54,1
120.66,22.54,1
120.69,22.54,1
120.72,22.54,1
120.75,22.54,1
120.78,22.54,1
120.81,22.54,1
120.84,22.54,1
120.87,22.54,0
120.9,22.54,0
120.93,22.54,0
120.96,22.54,0
120.99,22.54,0
121.02,22.54,0
121.05,22.54,0
121.08,22.54,0
121.11,22.54,0
121.14,22.54,0
121.17,22.54,0
121.2,22.54,0
121.23,22.54,0
121.26,22.54,0
121.29,22.54,0
121.32,22.54,0
121.35,22.54,0
121.38,22.54,0
121.41,22.54,0
121.44,22.54,0
121.47,22.54,0
121.5,22.54,0
121.53,22.54,0
121.56,22.54,0
121.59,22.54,0
121.62,22.54,0
121.65,22.54,0
121.68,22.54,0
121.71,22.54,0
121.74,22.54,0
121.77,22.54,0
121.8,22.54,0
121.83,22.54,0
121.86,22.54,0
121.89,22.54,0
121.92,22.54,0
121.95,22.54,0
121.98,22.54,0
120.0,22.57,0
120.03,22.57,0
120.06,22.57,0
120.09,22.57,0
120.12,22.57,0
120.15,22.57,0
120.18,22.57,0
120.21,22.57,1
120.24,22.57,1
120.27,22.57,1
120.3,22.57,1
120.33,22.57,1
120.36,22.57,1
120.39,22.57,1
120.42,22.57,1
120.45,22.57,1
120.48,22.57,1
120.51,22.57,1
120.54,22.57,1
120.57,22.57,1
120.6,22.57,1
120.63,22.57,1
120.66,22.57,1
120.69,22.57,1
120.72,22.57,1
120.75,22.57,1
120.78,22.57,1
120.81,22.57,1
120.84,22.57,1
120.87,22.57,0
120.9,22.57,0
120.93,22.57,0
120.96,22.57,0
120.99,22.57,0
121.02,22.57,0
121.05,22.57,0
121.08,22.57,0
121.11,22.57,0
121.14,22.57,0
121.17,22.57,0
121.2,22.57,0
121.23,22.57,0
121.26,22.57,0
121.29,22.57,0
121.32,22.57,0
121.35,22.57,0
121.38,22.57,0
121.41,22.57,0
121.44,22.57,0
121.47,22.57,0
121.5,22.57,0
121.53,22.57,0
121.56,22.57,0
121.59,22.57,0
121.62,22.57,0
121.65,22.57,0
121.68,22.57,0
121.71,22.57,0
121.74,22.57,0
121.77,22.57,0
121.8,22.57,0
121.83,22.57,0
121.86,22.57,0
121.89,22.57,0
121.92,22.57,0
121.95,22.57,0
121.98,22.57,0
120.0,22.6,0
120.03,22.6,0
120.06,22.6,0
120.09,22.6,0
120.12,22.6,0
120.15,22.6,0
120.18,22.6,1
120.21,22.6,1
120.24,22.6,1
120.27,22.6,1
120.3,22.6,1
120.33,22.6,1
120.36,22.6,1
120.39,22.6,1
120.42,22.6,1
120.45,22.6,1
120.48,22.6,1
120.51,22.6,1
120.54,22.6,1
120.57,22.6,1
120.6,22.6,1
120.63,22.6,1
120.66,22.6,1
120.69,22.6,1
120.72,22.6,1
120.75,22.6,1
120.78,22.6,1
120.81,22.6,1
120.84,22.6,1
120.87,22.6,1
120.9,22.6,0
120.93,22.6,0
120.96,22.6,0
120.99,22.6,0
121.02,22.6,0
121.05,22.6,0
121.08,22.6,0
121.11,22.6,0
121.14,22.6,0
121.17,22.6,0
121.2,22.6,0
121.23,22.6,0
121.26,22.6,0
121.29,22.6,0
121.32,22.6,0
121.35,22.6,0
121.38,22.6,0
121.41,22.6,0
121.44,22.6,0
121.47,22.6,0
121.5,22.6,0
121.53,22.6,0
121.56,22.6,0
121.59,22.6,0
121.62,22.6,0
121.65,22.6,0
121.68,22.6,0
121.71,22.6,0
121.74,22.6,0
121.77,22.6,0
121.8,22.6,0
121.83,22.6,0
121.86,22.6,0
121.89,22.6,0
121.92,22.6,0
121.95,22.6,0
121.98,22.6,0
120.0,22.63,0
120.03,22.63,0
120.06,22.63,0
120.09,22.63,0
120.12,22.63,0
120.15,22.63,1
120.18,22.63,1
120.21,22.63,1
120.24,22.63,1
120.27,22.63,1
120.3,22.63,1
120.33,22.63,1
120.36,22.63,1
120.39,22.63,1
120.42,22.63,1
120.45,22.63,1
120.48,22.63,1
120.51,22.63,1
120.54,22.63,1
120.57,22.63,1
120.6,22.63,1
120.63,22.63,1
120.66,22.63,1
120.69,22.63,1
120.72,22.63,1
120.75,22.63,1
120.78,22.63,1
120.81,22.63,1
120.84,22.63,1
120.87,22.63,1
120.9,22.63,0
120.93,22.63,0
120.96,22.63,0
120.99,22.63,0
121.02,22.63,0
121.05,22.63,0
121.08,22.63,0
121.11,22.63,0
121.14,22.63,0
121.17,22.63,0
121.2,22.63,0
121.23,22.63,0
121.26,22.63,0
121.29,22.63,0
121.32,22.63,0
121.35,22.63,0
121.38,22.63,0
121.41,22.63,0
121.44,22.63,0
121.47,22.63,0
121.5,22.63,0
121.53,22.63,0
121.56,22.63,0
121.59,22.63,0
121.62,22.63,0
121.65,22.63,0
121.68,22.63,0
121.71,22.63,0
121.74,22.63,0
121.77,22.63,0
121.8,22.63,0
121.83,22.63,0
121.86,22.63,0
121.89,22.63,0
121.92,22.63,0
121.95,22.63,0
121.98,22.63,0
120.0,22.66,0
120.03,22.66,0
120.06,22.66,0
120.09,22.66,0
120.12,22.66,0
120.15,22.66,1
120.18,22.66,1
120.21,22.66,1
120.24,22.66,1
120.27,22.66,1
120.3,22.66,1
120.33,22.66,1
120.36,22.66,1
120.39,22.66,1
120.42,22.66,1
120.45,22.66,1
120.48,22.66,1
120.51,22.66,1
120.54,22.66,1
120.57,22.66,1
120.6,22.66,1
120.63,22.66,1
120.66,22.66,1
120.69,22.66,1
120.72,22.66,1
120.75,22.66,1
120.78,22.66,1
120.81,22.66,1
120.84,22.66,1
120.87,22.66,1
120.9,22.66,1
120.93,22.66,0
120.96,22.66,0
120.99,22.66,0
121.02,22.66,0
121.05,22.66,0
121.08,22.66,0
121.11,22.66,0
121.14,22.66,0
121.17,22.66,0
121.2,22.66,0
121.23,22.66,0
121.26,22.66,0
121.29,22.66,0
121.32,22.66,0
121.35,22.66,1
121.38,22.66,0
121.41,22.66,0
121.44,22.66,0
121.47,22.66,0
121.5,22.66,0
121.53,22.66,0
121.56,22.66,0
121.59,22.66,0
121.62,22.66,0
121.65,22.66,0
121.68,22.66,0
121.71,22.66,0
121.74,22.66,0
121.77,22.66,0
121.8,22.66,0
121.83,22.66,0
121.86,22.66,0
121.89,22.66,0
121.92,22.66,0
121.95,22.66,0
121.98,22.66,0
120.0,22.69,0
120.03,22.69,0
120.06,22.69,0
120.09,22.69,0
120.12,22.69,0
120.15,22.69,0
120.18,22.69,1
120.21,22.69,1
120.24,22.69,1
120.27,22.69,1
120.3,22.69,1
120.33,22.69,1
120.36,22.69,1
120.39,22.69,1
120.42,22.69,1
120.45,22.69,1
120.48,22.69,1
120.51,22.69,1
120.54,22.69,1
120.57,22.69,1
120.6,22.69,1
120.63,22.69,1
120.66,22.69,1
120.69,22.69,1
120.72,22.69,1
120.75,22.69,1
120.78,22.69,1
120.81,22.69,1
120.84,22.69,1
120.87,22.69,1
120.9,22.69,1
120.93,22.69,1
120.96,22.69,0
120.99,22.69,0
121.02,22.69,0
121.05,22.69,0
121.08,22.69,0
121.11,22.69,0
121.14,22.69,0
121.17,22.69,0
121.2,22.69,0
121.23,22.69,0
121.26,22.69,0
121.29,22.69,0
121.32,22.69,0
121.35,22.69,0
121.38,22.69,0
121.41,22.69,0
121.44,22.69,0
121.47,22.69,0
121.5,22.69,0
121.53,22.69,0
121.56,22.69,0
121.59,22.69,0
121.62,22.69,0
121.65,22.69,0
121.68,22.69,0
121.71,22.69,0
121.74,22.69,0
121.77,22.69,0
121.8,22.69,0
121.83,22.69,0
121.86,22.69,0
121.89,22.69,0
121.92,22.69,0
121.95,22.69,0
121.98,22.69,0
120.0,22.72,0
120.03,22.72,0
120.06,22.72,0
120.09,22.72,0
120.12,22.72,0
120.15,22.72,1
120.18,22.72,1
120.21,22.72,1
120.24,22.72,1
120.27,22.72,1
120.3,22.72,1
120.33,22.72,1
120.36,22.72,1
120.39,22.72,1
120.42,22.72,1
120.45,22.72,1
120.48,22.72,1
120.51,22.72,1
120.54,22.72,1
120.57,22.72,1
120.6,22.72,1
120.63,22.72,1
120.66,22.72,1
120.69,22.72,1
120.72,22.72,1
120.75,22.72,1
120.78,22.72,1
120.81,22.72,1
120.84,22.72,1
120.87,22.72,1
120.9,22.72,1
120.93,22.72,1
120.96,22.72,1
120.99,22.72,1
121.02,22.72,0
121.05,22.72,0
121.08,22.72,0
121.11,22.72,0
121.14,22.72,0
121.17,22.72,0
121.2,22.72,0
121.23,22.72,0
121.26,22.72,0
121.29,22.72,0
121.32,22.72,0
121.35,22.72,0
121.38,22.72,0
121.41,22.72,0
121.44,22.72,0
121.47,22.72,0
121.5,22.72,0
121.53,22.72,0
121.56,22.72,0
121.59,22.72,0
121.62,22.72,0
121.65,22.72,0
121.68,22.72,0
121.71,22.72,0
121.74,22.72,0
121.77,22.72,0
121.8,22.72,0
121.83,22.72,0
121.86,22.72,0
121.89,22.72,0
121.92,22.72,0
121.95,22.72,0
121.98,22.72,0
120.0,22.75,0
120.03,22.75,0
120.06,22.75,0
120.09,22.75,0
120.12,22.75,0
120.15,22.75,1
120.18,22.75,1
120.21,22.75,1
120.24,22.75,1
120.27,22.75,1
120.3,22.75,1
120.33,22.75,1
120.36,22.75,1
120.39,22.75,1
120.42,22.75,1
120.45,22.75,1
120.48,22.75,1
120.51,22.75,1
120.54,22.75,1
120.57,22.75,1
120.6,22.75,1
120.63,22.75,1
120.66,22.75,1
120.69,22.75,1
120.72,22.75,1
120.75,22.75,1
120.78,22.75,1
120.81,22.75,1
120.84,22.75,1
120.87,22.75,1
120.9,22.75,1
120.93,22.75,1
120.96,22.75,1
120.99,22.75,1
121.02,22.75,1
121.05,22.75,0
121.08,22.75,0
121.11,22.75,0
121.14,22.75,0
121.17,22.75,0
121.2,22.75,0
121.23,22.75,0
121.26,22.75,0
121.29,22.75,0
121.32,22.75,0
121.35,22.75,0
121.38,22.75,0
121.41,22.75,0
121.44,22.75,0
121.47,22.75,0
121.5,22.75,0
121.53,22.75,0
121.56,22.75,0
121.59,22.75,0
121.62,22.75,0
121.65,22.75,0
121.68,22.75,0
121.71,22.75,0
121.74,22.75,0
121.77,22.75,0
121.8,22.75,0
121.83,22.75,0
121.86,22.75,0
121.89,22.75,0
121.92,22.75,0
121.95,22.75,0
121.98,22.75,0
120.0,22.78,0
120.03,22.78,0
120.06,22.78,0
120.09,22.78,0
120.12,22.78,1
120.15,22.78,1
120.18,22.78,1
120.21,22.78,1
120.24,22.78,1
120.27,22.78,1
120.3,22.78,1
120.33,22.78,1
120.36,22.78,1
120.39,22.78,1
120.42,22.78,1
120.45,22.78,1
120.48,22.78,1
120.51,22.78,1
120.54,22.78,1
120.57,22.78,1
120.6,22.78,1
120.63,22.78,1
120.66,22.78,1
120.69,22.78,1
120.72,22.78,1
120.75,22.78,1
120.78,22.78,1
120.81,22.78,1
120.84,22.78,1
120.87,22.78,1
120.9,22.78,1
120.93,22.78,1
120.96,22.78,1
120.99,22.78,1
121.02,22.78,1
121.05,22.78,1
121.08,22.78,0
121.11,22.78,0
121.14,22.78,0
121.17,22.78,0
121.2,22.78,0
121.23,22.78,0
121.26,22.78,0
121.29,22.78,0
121.32,22.78,0
121.35,22.78,0
121.38,22.78,0
121.41,22.78,0
121.44,22.78,0
121.47,22.78,0
121.5,22.78,0
121.53,22.78,0
121.56,22.78,0
121.59,22.78,0
121.62,22.78,0
121.65,22.78,0
121.68,22.78,0
121.71,22.78,0
121.74,22.78,0
121.77,22.78,0
121.8,22.78,0
121.83,22.78,0
121.86,22.78,0
121.89,22.78,0
121.92,22.78,0
121.95,22.78,0
121.98,22.78,0
120.0,22.81,0
120.03,22.81,0
120.06,22.81,0
120.09,22.81,0
120.12,22.81,1
120.15,22.81,1
120.18,22.81,1
120.21,22.81,1
120.24,22.81,1
120.27,22.81,1
120.3,22.81,1
120.33,22.81,1
120.36,22.81,1
120.39,22.81,1
120.42,22.81,1
120.45,22.81,1
120.48,22.81,1
120.51,22.81,1
120.54,22.81,1
120.57,22.81,1
120.6,22.81,1
120.63,22.81,1
120.66,22.81,1
120.69,22.81,1
120.72,22.81,1
120.75,22.81,1
120.78,22.81,1
120.81,22.81,1
120.84,22.81,1
120.87,22.81,1
120.9,22.81,1
120.93,22.81,1
120.96,22.81,1
120.99,22.81,1
121.02,22.81,1
121.05,22.81,1
121.08,22.81,0
121.11,22.81,0
121.14,22.81,0
121.17,22.81,0
121.2,22.81,0
121.23,22.81,0
121.26,22.81,0
121.29,22.81,0
121.32,22.81,0
121.35,22.81,0
121.38,22.81,0
121.41,22.81,0
121.44,22.81,0
121.47,22.81,0
121.5,22.81,0
121.53,22.81,0
121.56,22.81,0
121.59,22.81,0
121.62,22.81,0
121.65,22.81,0
121.68,22.81,0
121.71,22.81,0
121.74,22.81,0
121.77,22.81,0
121.8,22.81,0
121.83,22.81,0
121.86,22.81,0
121.89,22.81,0
121.92,22.81,0
121.95,22.81,0
121.98,22.81,0
120.0,22.84,0
120.03,22.84,0
120.06,22.84,0
120.09,22.84,1
120.12,22.84,1
120.15,22.84,1
120.18,22.84,1
120.21,22.84,1
120.24,22.84,1
120.27,22.84,1
120.3,22.84,1
120.33,22.84,1
120.36,22.84,1
120.39,22.84,1
120.42,22.84,1
120.45,22.84,1
120.48,22.84,1
120.51,22.84,1
120.54,22.84,1
120.57,22.84,1
120.6,22.84,1
120.63,22.84,1
120.66,22.84,1
120.69,22.84,1
120.72,22.84,1
120.75,22.84,1
120.78,22.84,1
120.81,22.84,1
120.84,22.84,1
120.87,22.84,1
120.9,22.84,1
120.93,22.84,1
120.96,22.84,1
120.99,22.84,1
121.02,22.84,1
121.05,22.84,1
121.08,22.84,0
121.11,22.84,0
121.14,22.84,0
121.17,22.84,0
121.2,22.84,0
121.23,22.84,0
121.26,22.84,0
121.29,22.84,0
121.32,22.84,0
121.35,22.84,0
121.38,22.84,0
121.41,22.84,0
121.44,22.84,0
121.47,22.84,0
121.5,22.84,0
121.53,22.84,0
121.56,22.84,0
121.59,22.84,0
121.62,22.84,0
121.65,22.84,0
121.68,22.84,0
121.71,22.84,0
121.74,22.84,0
121.77,22.84,0
121.8,22.84,0
121.83,22.84,0
121.86,22.84,0
121.89,22.84,0
121.92,22.84,0
121.95,22.84,0
121.98,22.84,0
120.0,22.87,0
120.03,22.87,0
120.06,22.87,0
120.09,22.87,0
120.12,22.87,1
120.15,22.87,1
120.18,22.87,1
120.21,22.87,1
120.24,22.87,1
120.27,22.87,1
120.3,22.87,1
120.33,22.87,1
120.36,22.87,1
120.39,22.87,1
120.42,22.87,1
120.45,22.87,1
120.48,22.87,1
120.51,22.87,1
120.54,22.87,1
120.57,22.87,1
120.6,22.87,1
120.63,22.87,1
120.66,22.87,1
120.69,22.87,1
120.72,22.87,1
120.75,22.87,1
120.78,22.87,1
120.81,22.87,1
120.84,22.87,1
120.87,22.87,1
120.9,22.87,1
120.93,22.87,1
120.96,22.87,1
120.99,22.87,1
121.02,22.87,1
121.05,22.87,1
121.08,22.87,1
121.11,22.87,1
121.14,22.87,0
121.17,22.87,0
121.2,22.87,0
121.23,22.87,0
121.26,22.87,0
121.29,22.87,0
121.32,22.87,0
121.35,22.87,0
121.38,22.87,0
121.41,22.87,0
121.44,22.87,0
121.47,22.87,0
121.5,22.87,0
121.53,22.87,0
121.56,22.87,0
121.59,22.87,0
121.62,22.87,0
121.65,22.87,0
121.68,22.87,0
121.71,22.87,0
121.74,22.87,0
121.77,22.87,0
121.8,22.87,0
121.83,22.87,0
121.86,22.87,0
121.89,22.87,0
121.92,22.87,0
121.95,22.87,0
121.98,22.87,0
120.0,22.9,0
120.03,22.9,0
120.06,22.9,0
120.09,22.9,1
120.12,22.9,1
120.15,22.9,1
120.18,22.9,1
120.21,22.9,1
120.24,22.9,1
120.27,22.9,1
120.3,22.9,1
120.33,22.9,1
120.36,22.9,1
120.39,22.9,1
120.42,22.9,1
120.45,22.9,1
120.48,22.9,1
120.51,22.9,1
120.54,22.9,1
120.57,22.9,1
120.6,22.9,1
120.63,22.9,1
120.66,22.9,1
120.69,22.9,1
120.72,22.9,1
120.75,22.9,1
120.78,22.9,1
120.81,22.9,1
120.84,22.9,1
120.87,22.9,1
120.9,22.9,1
120.93,22.9,1
120.96,22.9,1
120.99,22.9,1
121.02,22.9,1
121.05,22.9,1
121.08,22.9,1
121.11,22.9,1
121.14,22.9,0
121.17,22.9,0
121.2,22.9,0
121.23,22.9,0
121.26,22.9,0
121.29,22.9,0
121.32,22.9,0
121.35,22.9,0
121.38,22.9,0
121.41,22.9,0
121.44,22.9,0
121.47,22.9,0
121.5,22.9,0
121.53,22.9,0
121.56,22.9,0
121.59,22.9,0
121.62,22.9,0
121.65,22.9,0
121.68,22.9,0
121.71,22.9,0
121.74,22.9,0
121.77,22.9,0
121.8,22.9,0
121.83,22.9,0
121.86,22.9,0
121.89,22.9,0
121.92,22.9,0
121.95,22.9,0
121.98,22.9,0
120.0,22.93,0
120.03,22.93,0
120.06,22.93,1
120.09,22.93,1
120.12,22.93,1
120.15,22.93,1
120.18,22.93,1
120.21,22.93,1
120.24,22.93,1
120.27,22.93,1
120.3,22.93,1
120.33,22.93,1
120.36,22.93,1
120.39,22.93,1
120.42,22.93,1
120.45,22.93,1
120.48,22.93,1
120.51,22.93,1
120.54,22.93,1
120.57,22.93,1
120.6,22.93,1
120.63,22.93,1
120.66,22.93,1
120.69,22.93,1
120.72,22.93,1
120.75,22.93,1
120.78,22.93,1
120.81,22.93,1
120.84,22.93,1
120.87,22.93,1
120.9,22.93,1
120.93,22.93,1
120.96,22.93,1
120.99,22.93,1
121.02,22.93,1
121.05,22.93,1
121.08,22.93,1
121.11,22.93,1
121.14,22.93,1
121.17,22.93,0
121.2,22.93,0
121.23,22.93,0
121.26,22.93,0
121.29,22.93,0
121.32,22.93,0
121.35,22.93,0
121.38,22.93,0
121.41,22.93,0
121.44,22.93,0
121.47,22.93,0
121.5,22.93,0
121.53,22.93,0
121.56,22.93,0
121.59,22.93,0
121.62,22.93,0
121.65,22.93,0
121.68,22.93,0
121.71,22.93,0
121.74,22.93,0
121.77,22.93,0
121.8,22.93,0
121.83,22.93,0
121.86,22.93,0
121.89,22.93,0
121.92,22.93,0
121.95,22.93,0
121.98,22.93,0
120.0,22.96,0
120.03,22.96,0
120.06,22.96,1
120.09,22.96,1
120.12,22.96,1
120.15,22.96,1
120.18,22.96,1
120.21,22.96,1
120.24,22.96,1
120.27,22.96,1
120.3,22.96,1
120.33,22.96,1
120.36,22.96,1
120.39,22.96,1
120.42,22.96,1
120.45,22.96,1
120.48,22.96,1
120.51,22.96,1
120.54,22.96,1
120.57,22.96,1
120.6,22.96,1
120.63,22.96,1
120.66,22.96,1
120.69,22.96,1
120.72,22.96,1
120.75,22.96,1
120.78,22.96,1
120.81,22.96,1
120.84,22.96,1
120.87,22.96,1
120.9,22.96,1
120.93,22.96,1
120.96,22.96,1
120.99,22.96,1
121.02,22.96,1
121.05,22.96,1
121.08,22.96,1
121.11,22.96,1
121.14,22.96,1
121.17,22.96,1
121.2,22.96,0
121.23,22.96,0
121.26,22.96,0
121.29,22.96,0
121.32,22.96,0
121.35,22.96,0
121.38,22.96,0
121.41,22.96,0
121.44,22.96,0
121.47,22.96,0
121.5,22.96,0
121.53,22.96,0
121.56,22.96,0
121.59,22.96,0
121.62,22.96,0
121.65,22.96,0
121.68,22.96,0
121.71,22.96,0
121.74,22.96,0
121.77,22.96,0
121.8,22.96,0
121.83,22.96,0
121.86,22.96,0
121.89,22.96,0
121.92,22.96,0
121.95,22.96,0
121.98,22.96,0
120.0,22.99,0
120.03,22.99,0
120.06,22.99,1
120.09,22.99,1
120.12,22.99,1
120.15,22.99,1
120.18,22.99,1
120.21,22.99,1
120.24,22.99,1
120.27,22.99,1
120.3,22.99,1
120.33,22.99,1
120.36,22.99,1
120.39,22.99,1
120.42,22.99,1
120.45,22.99,1
120.48,22.99,1
120.51,22.99,1
120.54,22.99,1
120.57,22.99,1
120.6,22.99,1
120.63,22.99,1
120.66,22.99,1
120.69,22.99,1
120.72,22.99,1
120.75,22.99,1
120.78,22.99,1
120.81,22.99,1
120.84,22.99,1
120.87,22.99,1
120.9,22.99,1
120.93,22.99,1
120.96,22.99,1
120.99,22.99,1
121.02,22.99,1
121.05,22.99,1
121.08,22.99,1
121.11,22.99,1
121.14,22.99,1
121.17,22.99,1
121.2,22.99,0
121.23,22.99,0
121.26,22.99,0
121.29,22.99,0
121.32,22.99,0
121.35,22.99,0
121.38,22.99,0
121.41,22.99,0
121.44,22.99,0
121.47,22.99,0
121.5,22.99,0
121.53,22.99,0
121.56,22.99,0
121.59,22.99,0
121.62,22.99,0
121.65,22.99,0
121.68,22.99,0
121.71,22.99,0
121.74,22.99,0
121.77,22.99,0
121.8,22.99,0
121.83,22.99,0
121.86,22.99,0
121.89,22.99,0
121.92,22.99,0
121.95,22.99,0
121.98,22.99,0
120.0,23.02,1
120.03,23.02,1
120.06,23.02,1
120.09,23.02,1
120.12,23.02,1
120.15,23.02,1
120.18,23.02,1
120.21,23.02,1
120.24,23.02,1
120.27,23.02,1
120.3,23.02,1
120.33,23.02,1
120.36,23.02,1
120.39,23.02,1
120.42,23.02,1
120.45,23.02,1
120.48,23.02,1
120.51,23.02,1
120.54,23.02,1
120.57,23.02,1
120.6,23.02,1
120.63,23.02,1
120.66,23.02,1
120.69,23.02,1
120.72,23.02,1
120.75,23.02,1
120.78,23.02,1
120.81,23.02,1
120.84,23.02,1
120.87,23.02,1
120.9,23.02,1
120.93,23.02,1
120.96,23.02,1
120.99,23.02,1
121.02,23.02,1
121.05,23.02,1
121.08,23.02,1
121.11,23.02,1
121.14,23.02,1
121.17,23.02,1
121.2,23.02,1
121.23,23.02,0
121.26,23.02,0
121.29,23.02,0
121.32,23.02,0
121.35,23.02,0
121.38,23.02,0
121.41,23.02,0
121.44,23.02,0
121.47,23.02,0
121.5,23.02,0
121.53,23.02,0
121.56,23.02,0
121.59,23.02,0
121.62,23.02,0
121.65,23.02,0
121.68,23.02,0
121.71,23.02,0
121.74,23.02,0
121.77,23.02,0
121.8,23.02,0
121.83,23.02,0
121.86,23.02,0
121.89,23.02,0
121.92,23.02,0
121.95,23.02,1
121.98,23.02,1
120.0,23.05,1
120.03,23.05,1
120.06,23.05,1
120.09,23.05,1
120.12,23.05,1
120.15,23.05,1
120.18,23.05,1
120.21,23.05,1
120.24,23.05,1
120.27,23.05,1
120.3,23.05,1
120.33,23.05,1
120.36,23.05,1
120.39,23.05,1
120.42,23.05,1
120.45,23.05,1
120.48,23.05,1
120.51,23.05,1
120.54,23.05,1
120.57,23.05,1
120.6,23.05,1
120.63,23.05,1
120.66,23.05,1
120.69,23.05,1
120.72,23.05,1
120.75,23.05,1
120.78,23.05,1
120.81,23.05,1
120.84,23.05,1
120.87,23.05,1
120.9,23.05,1
120.93,23.05,1
120.96,23.05,1
120.99,23.05,1
121.02,23.05,1
121.05,23.05,1
121.08,23.05,1
121.11,23.05,1
121.14,23.05,1
121.17,23.05,1
121.2,23.05,1
121.23,23.05,0
121.26,23.05,0
121.29,23.05,0
121.32,23.05,0
121.35,23.05,0
121.38,23.05,0
121.41,23.05,0
121.44,23.05,0
121.47,23.05,0
121.5,23.05,0
121.53,23.05,0
121.56,23.05,0
121.59,23.05,0
121.62,23.05,0
121.65,23.05,0
121.68,23.05,0
121.71,23.05,0
121.74,23.05,0
121.77,23.05,0
121.8,23.05,0
121.83,23.05,0
121.86,23.05,0
121.89,23.05,0
121.92,23.05,1
121.95,23.05,1
121.98,23.05,1
120.0,23.08,1
120.03,23.08,1
120.06,23.08,1
120.09,23.08,1
120.12,23.08,1
120.15,23.08,1
120.18,23.08,1
120.21,23.08,1
120.24,23.08,1
120.27,23.08,1
120.3,23.08,1
120.33,23.08,1
120.36,23.08,1
120.39,23.08,1
120.42,23.08,1
120.45,23.08,1
120.48,23.08,1
120.51,23.08,1
120.54,23.08,1
120.57,23.08,1
120.6,23.08,1
120.63,23.08,1
120.66,23.08,1
120.69,23.08,1
120.72,23.08,1
120.75,23.08,1
120.78,23.08,1
120.81,23.08,1
120.84,23.08,1
120.87,23.08,1
120.9,23.08,1
120.93,23.08,1
120.96,23.08,1
120.99,23.08,1
121.02,23.08,1
121.05,23.08,1
121.08,23.08,1
121.11,23.08,1
121.14,23.08,1
121.17,23.08,1
121.2,23.08,1
121.23,23.08,1
121.26,23.08,0
121.29,23.08,0
121.32,23.08,0
121.35,23.08,0
121.38,23.08,0
121.41,23.08,0
121.44,23.08,0
121.47,23.08,0
121.5,23.08,0
121.53,23.08,0
121.56,23.08,0
121.59,23.08,0
121.62,23.08,0
121.65,23.08,0
121.68,23.08,0
121.71,23.08,0
121.74,23.08,0
121.77,23.08,0
121.8,23.08,0
121.83,23.08,0
121.86,23.08,0
121.89,23.08,0
121.92,23.08,0
121.95,23.08,1
121.98,23.08,0
120.0,23.11,1
120.03,23.11,1
120.06,23.11,1
120.09,23.11,1
120.12,23.11,1
120.15,23.11,1
120.18,23.11,1
120.21,23.11,1
120.24,23.11,1
120.27,23.11,1
120.3,23.11,1
120.33,23.11,1
120.36,23.11,1
120.39,23.11,1
120.42,23.11,1
120.45,23.11,1
120.48,23.11,1
120.51,23.11,1
120.54,23.11,1
120.57,23.11,1
120.6,23.11,1
120.63,23.11,1
120.66,23.11,1
120.69,23.11,1
120.72,23.11,1
120.75,23.11,1
120.78,23.11,1
120.81,23.11,1
120.84,23.11,1
120.87,23.11,1
120.9,23.11,1
120.93,23.11,1
120.96,23.11,1
120.99,23.11,1
121.02,23.11,1
121.05,23.11,1
121.08,23.11,1
121.11,23.11,1
121.14,23.11,1
121.17,23.11,1
121.2,23.11,1
121.23,23.11,1
121.26,23.11,1
121.29,23.11,0
121.32,23.11,0
121.35,23.11,0
121.38,23.11,0
121.41,23.11,0
121.44,23.11,0
121.47,23.11,0
