lon,lat,value,qc_reason,y_pred_oof,residual_oof
121.44,23.74,27.0,,19.112521672879897,7.887478327120103
120.09,23.77,25.6,,25.420547081283587,0.17945291871641444
120.12,23.77,25.6,,25.46983882211775,0.13016117788225046
120.15,23.77,25.5,,25.459388165857924,0.040611834142076475
120.18,23.77,25.5,,25.563136483241415,-0.06313648324141496
120.21,23.77,25.6,,25.644373238118924,-0.04437323811892213
120.24,23.77,25.5,,25.660352227917844,-0.1603522279178442
120.27,23.77,25.5,,25.748044575260657,-0.24804457526065704
120.3,23.77,25.6,,25.200734252806924,0.39926574719307695
120.33,23.77,25.6,,25.206178046844638,0.3938219531553635
120.36,23.77,25.6,,25.180091531384015,0.4199084686159864
120.39,23.77,25.5,,25.192540393446077,0.30745960655392324
120.42,23.77,25.7,,25.285110774753402,0.414889225246597
120.45,23.77,25.7,,25.31113196901927,0.38886803098072775
120.48,23.77,25.6,,25.691552796613223,-0.09155279661322169
120.51,23.77,25.5,,25.689809589305362,-0.18980958930536218
120.54,23.77,25.4,,25.693403656831308,-0.293403656831309
120.57,23.77,25.0,,25.69152369884623,-0.691523698846229
120.6,23.77,24.2,,23.79053954820453,0.40946045179546786
120.63,23.77,23.9,,21.069367695564477,2.8306323044355217
120.66,23.77,23.1,,21.09279581332576,2.0072041866742403
120.69,23.77,18.2,,21.015211252648268,-2.815211252648268
120.72,23.77,21.3,,21.09717198147614,0.20282801852386
120.75,23.77,21.9,,21.544580878953106,0.3554191210468929
120.78,23.77,22.7,,21.5532697562599,1.1467302437400981
120.81,23.77,18.4,,21.015166969328387,-2.6151669693283885
120.84,23.77,18.9,,17.88320504476082,1.0167949552391775
120.87,23.77,17.3,,12.84586325004296,4.454136749957041
120.9,23.77,19.6,,10.365994391873073,9.234005608126928
120.93,23.77,14.6,,10.256883923529251,4.343116076470748
120.96,23.77,13.1,,10.40183672007025,2.6981632799297497
120.99,23.77,9.3,,16.384533288772165,-7.084533288772164
121.02,23.77,10.5,,16.34193675610073,-5.841936756100729
121.05,23.77,4.7,,16.112081916891903,-11.412081916891903
121.08,23.77,3.7,,15.039776661062229,-11.339776661062228
121.11,23.77,6.9,,16.786617544457943,-9.886617544457943
121.14,23.77,13.0,,21.95786594303503,-8.957865943035031
121.17,23.77,16.3,,23.05488420639768,-6.75488420639768
121.2,23.77,20.1,,22.952531078886295,-2.852531078886294
121.23,23.77,19.8,,23.33161547323423,-3.531615473234229
121.26,23.77,10.4,,23.10318666601768,-12.70318666601768
121.29,23.77,18.9,,16.828383603598304,2.0716163964016943
121.32,23.77,23.5,,17.20549194148007,6.294508058519931
121.35,23.77,26.4,,17.61877457370715,8.781225426292849
121.38,23.77,26.5,,17.690225140463525,8.809774859536475
121.41,23.77,25.9,,17.722838981146403,8.177161018853596
121.44,23.77,26.6,,17.740143265231975,8.859856734768027
120.09,23.8,26.1,,25.64783034341655,0.4521696565834503
120.12,23.8,25.6,,25.763229379227187,-0.16322937922718594
120.15,23.8,25.6,,25.82405069447517,-0.22405069447516723
120.18,23.8,25.6,,25.886134288195745,-0.2861342881957434
120.21,23.8,25.6,,25.963374701980737,-0.3633747019807352
120.24,23.8,26.2,,26.062392224918444,0.13760777508155542
120.27,23.8,25.6,,26.007065115979135,-0.4070651159791332
120.3,23.8,25.6,,25.697066360417878,-0.09706636041787675
120.33,23.8,25.6,,25.291542785331362,0.30845721466863907
120.36,23.8,25.6,,25.29615827825508,0.3038417217449201
120.39,23.8,25.6,,25.302183979129012,0.29781602087098946
120.42,23.8,25.6,,25.264233215891963,0.3357667841080385
120.45,23.8,25.7,,25.28994808016662,0.4100519198333785
120.48,23.8,25.7,,25.7053838336016,-0.005383833601602106
120.51,23.8,25.6,,25.709584124377113,-0.10958412437711118
120.54,23.8,25.4,,25.75330450098782,-0.3533045009878215
120.57,23.8,25.4,,25.75602616060417,-0.3560261606041699
120.6,23.8,24.0,,23.897840531384347,0.10215946861565328
120.63,23.8,22.2,,21.51475789676747,0.6852421032325289
120.66,23.8,24.9,,21.54346499381972,3.3565350061802803
120.69,23.8,22.9,,21.76614721187169,1.1338527881283085
120.72,23.8,23.4,,21.85503771853739,1.5449622814626096
120.75,23.8,23.2,,21.989143861560514,1.2108561384394854
120.78,23.8,23.4,,21.910740437751898,1.489259562248101
120.81,23.8,24.1,,21.22960980683972,2.870390193160283
120.84,23.8,22.7,,18.177530670200152,4.522469329799847
120.87,23.8,23.3,,12.152218742696553,11.147781257303448
120.9,23.8,19.1,,9.999971676737003,9.100028323262999
120.93,23.8,21.6,,9.18833650259288,12.41166349740712
120.96,23.8,18.9,,9.168126494687876,9.731873505312123
120.99,23.8,12.4,,17.234904382691653,-4.8349043826916525
121.02,23.8,13.4,,17.250050667730108,-3.850050667730107
121.05,23.8,9.2,,16.831744286660037,-7.631744286660037
121.08,23.8,6.4,,16.56619866203918,-10.16619866203918
121.11,23.8,5.0,,17.510375393845678,-12.510375393845678
121.14,23.8,16.6,,20.4922903012236,-3.8922903012236
121.17,23.8,13.5,,21.54167797886859,-8.041677978868591
121.2,23.8,15.4,,21.520111597312646,-6.120111597312645
121.23,23.8,11.7,,22.35458374193301,-10.65458374193301
121.26,23.8,12.9,,22.226214061560086,-9.326214061560085
121.29,23.8,20.7,,15.936957024525848,4.763042975474152
121.32,23.8,25.3,,16.236546418882018,9.063453581117983
121.35,23.8,26.1,,16.814560744256802,9.2854392557432
121.38,23.8,26.7,,16.426393340109573,10.273606659890426
121.41,23.8,25.6,,16.440799282369564,9.159200717630437
121.44,23.8,26.3,,18.42306366463716,7.876936335362842
120.15,23.83,25.6,,26.113338254142267,-0.5133382541422655
120.18,23.83,25.6,,26.2005748411706,-0.600574841170598
120.21,23.83,25.7,,26.199910920636523,-0.4999109206365233
120.24,23.83,25.7,,26.15682918751527,-0.4568291875152717
120.27,23.83,25.7,,26.161587117195662,-0.4615871171956627
120.3,23.83,25.7,,25.906941728330732,-0.2069417283307331
120.33,23.83,25.7,,25.718488633560025,-0.01848863356002539
120.36,23.83,25.7,,25.266095469645432,0.43390453035456744
120.39,23.83,25.7,,25.270377835474733,0.42962216452526647
120.42,23.83,25.7,,25.16338303505027,0.5366169649497294
120.45,23.83,25.7,,25.189726539829216,0.510273460170783
120.48,23.83,25.9,,25.749120435401455,0.15087956459854368
120.51,23.83,23.0,,25.756589161226767,-2.756589161226767
120.54,23.83,23.9,,25.807417211773927,-1.9074172117739288
120.57,23.83,24.9,,25.81253856385561,-0.9125385638556125
120.6,23.83,24.3,,23.999465764778495,0.30053423522150524
120.63,23.83,24.7,,21.883152140637254,2.8168478593627455
120.66,23.83,24.8,,21.894734337391938,2.9052656626080626
120.69,23.83,23.9,,21.886109629848285,2.0138903701517137
120.72,23.83,22.1,,21.903266179417376,0.1967338205826259
120.75,23.83,21.4,,22.170544725146293,-0.7705447251462942
120.78,23.83,21.3,,22.149225399441118,-0.8492253994411172
120.81,23.83,19.9,,21.42932254835269,-1.5293225483526918
120.84,23.83,12.5,,17.678028484306413,-5.178028484306413
120.87,23.83,15.4,,12.132271784651573,3.267728215348427
120.9,23.83,19.9,,9.613926472831343,10.286073527168655
120.93,23.83,17.1,,8.96204951806631,8.137950481933691
120.96,23.83,13.1,,8.469694464631077,4.630305535368922
120.99,23.83,-0.24,,17.563178062055734,-17.803178062055732
121.02,23.83,5.1,,17.82308729429051,-12.72308729429051
121.05,23.83,4.8,,18.127791787887364,-13.327791787887364
121.08,23.83,7.3,,17.708035374335246,-10.408035374335245
121.11,23.83,7.4,,17.96293292276302,-10.56293292276302
121.14,23.83,14.4,,18.1910385151555,-3.791038515155501
121.17,23.83,7.2,,19.901707592871254,-12.701707592871255
121.2,23.83,9.1,,19.531865813612065,-10.431865813612065
121.23,23.83,14.4,,20.31076242568358,-5.910762425683581
121.26,23.83,19.7,,20.426966008026326,-0.7269660080263272
121.29,23.83,21.0,,15.257549975756595,5.742450024243405
121.32,23.83,21.6,,15.031282831518402,6.5687171684816
121.35,23.83,26.2,,15.773877269919256,10.426122730080744
121.38,23.83,26.7,,15.918078146613535,10.781921853386464
121.41,23.83,26.5,,17.339344908206247,9.160655091793753
121.44,23.83,23.8,,19.15663878267982,4.64336121732018
120.15,23.86,25.6,,26.281201378999675,-0.681201378999674
120.18,23.86,25.7,,26.276960033587944,-0.5769600335879446
120.21,23.86,25.7,,26.278949630153505,-0.578949630153506
120.24,23.86,25.7,,26.26007505795514,-0.5600750579551423
120.27,23.86,25.7,,26.227370503381696,-0.5273705033816967
120.3,23.86,25.8,,26.204691041945612,-0.4046910419456111
120.33,23.86,25.8,,26.15081077058884,-0.3508107705888399
120.36,23.86,25.8,,25.598864714330865,0.2011352856691353
120.39,23.86,25.8,,25.233247843284172,0.5667521567158289
120.42,23.86,25.7,,25.007461935284223,0.6925380647157766
120.45,23.86,25.8,,25.048361404079067,0.7516385959209337
120.48,23.86,26.0,,25.817566495292603,0.18243350470739728
120.51,23.86,24.1,,25.824549556116043,-1.7245495561160418
120.54,23.86,24.6,,25.827770106404746,-1.2277701064047442
120.57,23.86,24.9,,25.841358743869037,-0.9413587438690385
120.6,23.86,24.2,,24.466993740130846,-0.26699374013084665
120.63,23.86,25.0,,22.967634380669956,2.0323656193300437
120.66,23.86,25.2,,22.151162841699623,3.048837158300376
120.69,23.86,21.7,,21.940472862553435,-0.24047286255343536
120.72,23.86,19.7,,21.938748653016994,-2.2387486530169944
120.75,23.86,22.5,,22.085481418461374,0.4145185815386263
120.78,23.86,21.0,,22.204013543803438,-1.2040135438034376
120.81,23.86,21.2,,21.59265683758141,-0.39265683758140923
120.84,23.86,18.7,,18.11275186091885,0.5872481390811508
120.87,23.86,14.0,,12.420343842062422,1.5796561579375776
120.9,23.86,17.7,,10.293425362498585,7.406574637501414
120.93,23.86,17.8,,9.348663373731641,8.45133662626836
120.96,23.86,16.7,,9.1193719267844,7.5806280732156
120.99,23.86,11.4,,18.122359857881264,-6.722359857881264
121.02,23.86,7.3,,18.277775267798347,-10.977775267798346
121.05,23.86,2.8,,18.150989787045436,-15.350989787045435
121.08,23.86,5.6,,18.67557500710119,-13.075575007101191
121.11,23.86,12.7,,17.891704107404735,-5.191704107404735
121.14,23.86,4.2,,18.091027221115432,-13.891027221115433
121.17,23.86,8.7,,17.128813599228472,-8.428813599228473
121.2,23.86,8.8,,18.187128538695045,-9.387128538695045
121.23,23.86,16.4,,18.653843856176973,-2.2538438561769745
121.26,23.86,17.7,,18.738582473688613,-1.0385824736886136
121.29,23.86,19.6,,14.494295841310212,5.1057041586897896
121.32,23.86,17.5,,14.073538459965318,3.4264615400346816
121.35,23.86,23.4,,13.932796945023297,9.467203054976702
121.38,23.86,26.6,,15.592272147861543,11.007727852138459
121.41,23.86,26.7,,18.525297336143073,8.174702663856927
121.44,23.86,24.9,,20.562786481738932,4.337213518261066
121.47,23.86,25.9,,22.71971854073944,3.1802814592605593
120.18,23.89,25.7,,26.279873421211335,-0.5798734212113352
120.21,23.89,25.8,,26.281978461772464,-0.4819784617724636
120.24,23.89,25.8,,26.280782728301705,-0.48078272830170476
120.27,23.89,25.8,,26.28554810920097,-0.4855481092009697
120.3,23.89,25.8,,26.273321720840126,-0.4733217208401257
120.33,23.89,25.9,,26.26994299559784,-0.3699429955978424
120.36,23.89,25.9,,26.185112662702313,-0.28511266270231417
120.39,23.89,25.9,,25.577341822871432,0.3226581771285666
120.42,23.89,25.9,,25.103581806647295,0.7964181933527037
120.45,23.89,25.9,,25.023941306242442,0.8760586937575567
120.48,23.89,26.1,,25.9191136159199,0.18088638408010027
120.51,23.89,22.8,,25.909066458036786,-3.1090664580367857
120.54,23.89,24.4,,25.888244883417105,-1.4882448834171065
120.57,23.89,25.8,,25.860458739103837,-0.06045873910383648
120.6,23.89,25.2,,25.144869922939435,0.055130077060564275
120.63,23.89,24.5,,24.091572975088038,0.4084270249119619
120.66,23.89,25.1,,23.1571640539221,1.9428359460779028
120.69,23.89,23.2,,22.591522109835875,0.6084778901641243
120.72,23.89,21.2,,22.163556752674356,-0.9635567526743571
120.75,23.89,22.7,,21.906538607890724,0.7934613921092755
120.78,23.89,20.1,,22.034901450035573,-1.9349014500355715
120.81,23.89,22.4,,21.836214646040247,0.5637853539597515
120.84,23.89,22.5,,18.542792632633507,3.957207367366493
120.87,23.89,19.3,,13.296889212076774,6.003110787923227
120.9,23.89,16.8,,11.980147931842795,4.819852068157205
120.93,23.89,20.3,,11.076896651293701,9.2231033487063
120.96,23.89,19.4,,11.014919318864717,8.385080681135282
120.99,23.89,9.7,,18.645981902316564,-8.945981902316564
121.02,23.89,6.3,,18.80937808709135,-12.50937808709135
121.05,23.89,7.0,,19.305372611197907,-12.305372611197907
121.08,23.89,13.0,,18.908285518707533,-5.908285518707533
121.11,23.89,12.8,,17.66919906487729,-4.869199064877289
121.14,23.89,3.8,,17.098769999721547,-13.298769999721546
121.17,23.89,7.6,,17.057854115664835,-9.457854115664835
121.2,23.89,17.8,,17.014991970581086,0.7850080294189148
121.23,23.89,21.9,,17.466667303141943,4.433332696858056
121.26,23.89,15.2,,16.97588619458915,-1.7758861945891518
121.29,23.89,19.3,,14.076933902460198,5.223066097539803
121.32,23.89,9.3,,14.726811764520498,-5.426811764520497
121.35,23.89,22.1,,15.366311925472134,6.733688074527867
121.38,23.89,26.0,,18.454199682178707,7.545800317821293
121.41,23.89,26.4,,20.260158254092634,6.139841745907365
121.44,23.89,26.6,,22.220423730793797,4.379576269206204
121.47,23.89,23.9,,23.122523262181502,0.7774767378184961
120.21,23.92,25.8,,26.27784519377625,-0.47784519377625045
120.24,23.92,25.8,,26.283021404118635,-0.4830214041186345
120.27,23.92,25.9,,26.286709212375648,-0.38670921237564926
120.3,23.92,25.9,,26.29394821869167,-0.39394821869167274
120.33,23.92,26.0,,26.37023596100302,-0.3702359610030186
120.36,23.92,26.0,,26.36742691097312,-0.3674269109731192
120.39,23.92,26.0,,25.914631265235474,0.08536873476452556
120.42,23.92,25.7,,25.46614148373821,0.23385851626179033
120.45,23.92,26.1,,25.264950685837036,0.8350493141629656
120.48,23.92,26.2,,26.018780859564554,0.18121914043544507
120.51,23.92,23.0,,25.968086231123568,-2.968086231123568
120.54,23.92,25.3,,25.978468440150905,-0.6784684401509047
120.57,23.92,26.0,,25.69808325644747,0.3019167435525283
120.6,23.92,25.2,,25.44371877826786,-0.24371877826786204
120.63,23.92,25.1,,24.651823328391657,0.4481766716083442
120.66,23.92,24.8,,23.91491405174834,0.8850859482516604
120.69,23.92,21.5,,23.22447554520135,-1.7244755452013507
120.72,23.92,19.4,,22.931377465500127,-3.531377465500128
120.75,23.92,22.1,,21.923951929721728,0.17604807027827363
120.78,23.92,22.3,,22.10953819090005,0.19046180909995059
120.81,23.92,22.0,,22.140430958812214,-0.1404309588122139
120.84,23.92,23.5,,19.809727483983455,3.6902725160165453
120.87,23.92,23.1,,15.246541418517964,7.8534585814820375
120.9,23.92,17.6,,14.871022352012279,2.7289776479877226
120.93,23.92,21.0,,13.997815696908924,7.0021843030910755
120.96,23.92,21.5,,14.219749403970717,7.280250596029283
120.99,23.92,17.6,,19.78709076169242,-2.187090761692417
121.02,23.92,13.4,,20.507720145886978,-7.107720145886978
121.05,23.92,13.7,,20.205595298094483,-6.505595298094484
121.08,23.92,16.7,,19.269903561816154,-2.5699035618161545
121.11,23.92,12.4,,17.546866096628236,-5.146866096628235
121.14,23.92,7.9,,17.255812171586776,-9.355812171586775
121.17,23.92,8.8,,17.088003565438306,-8.288003565438306
121.2,23.92,12.5,,16.016697518424937,-3.5166975184249374
121.23,23.92,11.5,,17.450264031072916,-5.950264031072916
121.26,23.92,5.3,,16.736764407353107,-11.436764407353106
121.29,23.92,10.4,,13.74314893014236,-3.343148930142359
121.32,23.92,9.3,,15.595548689211467,-6.295548689211467
121.35,23.92,15.6,,16.935877291549897,-1.335877291549897
121.38,23.92,25.9,,19.356601118267488,6.543398881732511
121.41,23.92,25.7,,21.772512578065207,3.927487421934792
121.44,23.92,26.2,,23.087598906042945,3.112401093957054
121.47,23.92,26.2,,23.00909811768941,3.190901882310591
120.21,23.95,25.9,,26.269408318129685,-0.3694083181296861
120.24,23.95,25.9,,26.27556543126277,-0.3755654312627712
120.27,23.95,26.0,,26.292101675766087,-0.29210167576608725
120.3,23.95,26.0,,26.303646534657027,-0.30364653465702673
120.33,23.95,26.1,,26.304740176530288,-0.20474017653028653
120.36,23.95,27.0,,26.391961231457284,0.6080387685427162
120.39,23.95,26.1,,26.33072147934296,-0.23072147934295728
120.42,23.95,26.1,,25.812582827106695,0.28741717289330637
120.45,23.95,26.5,,25.46746917507758,1.0325308249224214
120.48,23.95,26.2,,26.019007527729457,0.1809924722705425
120.51,23.95,23.4,,25.99912483699382,-2.59912483699382
120.54,23.95,25.3,,25.89218666986103,-0.5921866698610287
120.57,23.95,26.0,,25.70950958991846,0.29049041008153864
120.6,23.95,25.1,,25.53314353813561,-0.43314353813561013
120.63,23.95,24.9,,25.045445337686594,-0.14544533768659562
120.66,23.95,24.9,,24.52029741799904,0.3797025820009594
120.69,23.95,20.5,,23.928467878412594,-3.4284678784125937
120.72,23.95,21.5,,23.5049175347815,-2.0049175347815016
120.75,23.95,23.0,,22.48257902819991,0.5174209718000888
120.78,23.95,22.5,,22.62433622391378,-0.12433622391377952
120.81,23.95,23.8,,22.39213220468398,1.4078677953160224
120.84,23.95,24.7,,20.75021832807292,3.949781671927081
120.87,23.95,24.4,,17.800841423999056,6.599158576000942
120.9,23.95,18.7,,16.98349498083476,1.7165050191652398
120.93,23.95,18.5,,16.94016116809276,1.5598388319072392
120.96,23.95,21.9,,17.199818662551273,4.700181337448726
120.99,23.95,20.8,,21.0981511025565,-0.2981511025564991
121.02,23.95,17.0,,21.098147735823886,-4.098147735823886
121.05,23.95,18.7,,20.228970881397878,-1.5289708813978784
121.08,23.95,18.7,,19.072167721041684,-0.3721677210416843
121.11,23.95,17.5,,17.25164374905496,0.2483562509450401
121.14,23.95,5.6,,16.307693473075137,-10.707693473075137
121.17,23.95,4.1,,16.482927717890405,-12.382927717890405
121.2,23.95,6.4,,17.142146195695986,-10.742146195695986
121.23,23.95,7.9,,18.633635228541895,-10.733635228541894
121.26,23.95,11.7,,18.024415372360654,-6.324415372360654
121.29,23.95,17.3,,14.616058031756483,2.683941968243518
121.32,23.95,16.1,,16.122027862106098,-0.022027862106096308
121.35,23.95,19.3,,18.882255937434103,0.41774406256589813
121.38,23.95,26.1,,20.312382924584416,5.787617075415586
121.41,23.95,26.7,,22.439458512562314,4.260541487437685
121.44,23.95,26.3,,23.026124768105277,3.273875231894724
121.47,23.95,26.1,,23.832712817850506,2.267287182149495
120.24,23.98,25.9,,26.25034629682573,-0.35034629682573026
120.27,23.98,26.0,,26.28853014676153,-0.28853014676153066
120.3,23.98,26.2,,26.339111365472334,-0.13911136547233482
120.33,23.98,26.2,,26.319365090347763,-0.11936509034776321
120.36,23.98,26.2,,26.390313965818898,-0.19031396581889837
120.39,23.98,25.8,,26.331245170983948,-0.5312451709839472
120.42,23.98,26.2,,26.155810571691415,0.04418942830858441
120.45,23.98,26.3,,25.774567644480772,0.5254323555192286
120.48,23.98,25.8,,26.073741593514665,-0.2737415935146643
120.51,23.98,25.5,,25.99019121905235,-0.49019121905234897
120.54,23.98,25.9,,25.89853047026124,0.0014695297387596895
120.57,23.98,25.8,,25.748391336551702,0.05160866344829884
120.6,23.98,25.6,,25.56989175160094,0.03010824839905979
120.63,23.98,25.6,,25.195302704546112,0.40469729545388944
120.66,23.98,25.6,,24.731564453130794,0.8684355468692075
120.69,23.98,23.3,,24.45852560184421,-1.158525601844211
120.72,23.98,22.1,,24.21302819852715,-2.11302819852715
120.75,23.98,24.9,,22.99683240674542,1.9031675932545795
120.78,23.98,24.5,,22.99884588039556,1.5011541196044398
120.81,23.98,24.9,,22.687035534553406,2.2129644654465928
120.84,23.98,24.9,,22.010611072530164,2.8893889274698346
120.87,23.98,25.3,,19.758073811702587,5.541926188297413
120.9,23.98,21.3,,18.248785997745735,3.051214002254266
120.93,23.98,18.5,,19.020753397811937,-0.5207533978119372
120.96,23.98,18.3,,19.217689296592482,-0.9176892965924814
120.99,23.98,19.3,,21.56110269046426,-2.2611026904642593
121.02,23.98,20.1,,21.577788993388978,-1.4777889933889767
121.05,23.98,13.5,,20.389838467976116,-6.889838467976116
121.08,23.98,9.3,,19.064195923350713,-9.764195923350712
121.11,23.98,11.3,,17.15601187761402,-5.856011877614019
121.14,23.98,4.7,,15.871811311016188,-11.171811311016189
121.17,23.98,7.9,,16.01059071488073,-8.11059071488073
121.2,23.98,11.5,,16.89795727520018,-5.397957275200181
121.23,23.98,11.8,,19.27514218746683,-7.47514218746683
121.26,23.98,16.1,,19.78016107310883,-3.6801610731088275
121.29,23.98,16.2,,15.954090062032975,0.2459099379670242
121.32,23.98,23.6,,16.827172107730977,6.772827892269024
121.35,23.98,26.0,,18.88357953416458,7.1164204658354215
121.38,23.98,20.7,,20.95273989848516,-0.2527398984851601
121.41,23.98,21.9,,22.641843448999843,-0.7418434489998447
121.44,23.98,27.0,,23.455289762887535,3.544710237112465
121.47,23.98,26.1,,24.592381041389096,1.5076189586109052
121.5,23.98,26.0,,24.931139745455084,1.0688602545449157
120.24,24.01,26.0,,25.951524894547788,0.04847510545221212
120.27,24.01,26.1,,25.999265539938797,0.10073446006120435
120.3,24.01,27.0,,26.08908196726234,0.9109180327376585
120.33,24.01,26.3,,26.132122367639276,0.1678776323607245
120.36,24.01,26.3,,26.156747450015565,0.14325254998443526
120.39,24.01,26.2,,26.063239224570456,0.13676077542954346
120.42,24.01,26.3,,26.053363736465172,0.24663626353482826
120.45,24.01,26.3,,25.967823079314517,0.3321769206854839
120.48,24.01,25.1,,25.99408068405114,-0.8940806840511399
120.51,24.01,26.2,,25.636174225981147,0.5638257740188521
120.54,24.01,25.3,,25.454552715622818,-0.1545527156228168
120.57,24.01,26.2,,25.480080576055133,0.7199194239448659
120.6,24.01,26.1,,25.402232891838533,0.697767108161468
120.63,24.01,25.4,,24.880069506466977,0.5199304935330211
120.66,24.01,22.8,,24.183770020424372,-1.3837700204243717
120.69,24.01,25.8,,23.777839485901406,2.0221605140985943
120.72,24.01,25.6,,23.871597998414945,1.7284020015850565
120.75,24.01,24.2,,23.57317822093406,0.6268217790659385
120.78,24.01,23.9,,23.415882934768437,0.48411706523156184
120.81,24.01,22.8,,23.124044730146018,-0.3240447301460172
120.84,24.01,25.6,,22.544183434821008,3.0558165651789935
120.87,24.01,24.5,,21.423719005194627,3.076280994805373
120.9,24.01,21.0,,21.04503091964685,-0.045030919646851686
120.93,24.01,24.7,,20.409344382008985,4.290655617991014
120.96,24.01,25.1,,20.57925067817434,4.520749321825662
120.99,24.01,23.2,,20.323055277710985,2.8769447222890143
121.02,24.01,22.6,,18.80871236050962,3.791287639490381
121.05,24.01,22.0,,16.522749087867073,5.477250912132927
121.08,24.01,20.7,,13.3950594384607,7.304940561539299
121.11,24.01,16.6,,11.465282816308932,5.13471718369107
121.14,24.01,11.3,,9.452976490510613,1.8470235094893876
121.17,24.01,14.0,,9.060409641771539,4.939590358228461
121.2,24.01,19.8,,10.57877926899159,9.22122073100841
121.23,24.01,23.4,,12.665981932102774,10.734018067897225
121.26,24.01,25.1,,15.231509767255485,9.868490232744517
121.29,24.01,25.6,,18.923626386102885,6.676373613897116
121.32,24.01,22.5,,19.60624789006062,2.8937521099393813
121.35,24.01,18.7,,20.788427516490163,-2.088427516490164
121.38,24.01,19.9,,22.955517307828337,-3.055517307828339
121.41,24.01,26.5,,24.61199388472107,1.8880061152789303
121.44,24.01,27.2,,25.201189668536394,1.9988103314636056
121.47,24.01,26.3,,25.598635144001538,0.7013648559984631
121.5,24.01,26.0,,25.64721780682844,0.35278219317156
120.27,24.04,26.2,,26.05848294390073,0.1415170560992678
120.3,24.04,26.3,,26.077562780473823,0.2224372195261779
120.33,24.04,26.3,,26.119905732810956,0.18009426718904464
120.36,24.04,26.3,,26.11667210426038,0.1833278957396196
120.39,24.04,26.3,,26.086228601965782,0.2137713980342184
120.42,24.04,27.4,,26.02061123355208,1.3793887664479172
120.45,24.04,26.1,,25.985193587254418,0.11480641274558323
120.48,24.04,25.3,,26.245181760299566,-0.9451817602995654
120.51,24.04,26.4,,25.95158336191233,0.44841663808766796
120.54,24.04,26.4,,25.67082960943215,0.7291703905678482
120.57,24.04,25.6,,25.544115470364726,0.055884529635275015
120.6,24.04,25.5,,25.369275738047055,0.1307242619529454
120.63,24.04,25.0,,24.81423873761845,0.18576126238155055
120.66,24.04,23.9,,24.420771703228997,-0.5207717032289985
120.69,24.04,24.4,,24.238998730903113,0.16100126909688584
120.72,24.04,24.4,,24.36122000932283,0.038779990677166865
120.75,24.04,25.6,,23.907777349268535,1.6922226507314662
120.78,24.04,24.0,,23.81898802311909,0.1810119768809102
120.81,24.04,22.0,,23.587685176374006,-1.5876851763740056
120.84,24.04,23.9,,22.94488929128657,0.955110708713427
120.87,24.04,24.8,,22.10030417771579,2.6996958222842125
120.9,24.04,16.7,,21.225764373534233,-4.525764373534233
120.93,24.04,19.1,,21.269329442186006,-2.1693294421860045
120.96,24.04,21.5,,21.285865442129786,0.21413455787021363
120.99,24.04,21.5,,21.037432339743262,0.4625676602567381
121.02,24.04,22.9,,19.696795644060405,3.2032043559395937
121.05,24.04,17.6,,16.970385116314155,0.6296148836858464
121.08,24.04,21.4,,14.001005984202704,7.398994015797294
121.11,24.04,19.3,,11.635039472491671,7.664960527508329
121.14,24.04,14.5,,9.789252860894488,4.7107471391055125
121.17,24.04,7.9,,9.842829001799128,-1.9428290017991277
121.2,24.04,17.9,,10.63122002489039,7.268779975109609
121.23,24.04,21.4,,13.571933767779344,7.828066232220655
121.26,24.04,19.0,,15.430315134328106,3.569684865671894
121.29,24.04,18.3,,18.109578269621817,0.19042173037818344
121.32,24.04,20.0,,19.118534347151723,0.8814656528482772
121.35,24.04,14.4,,20.204690019682577,-5.804690019682576
121.38,24.04,16.7,,23.115678778985835,-6.415678778985836
121.41,24.04,23.3,,24.753055318742724,-1.4530553187427238
121.44,24.04,22.7,,25.095219148602023,-2.395219148602024
121.47,24.04,25.1,,25.451162305869406,-0.3511623058694049
120.3,24.07,25.9,,26.095227692280066,-0.1952276922800671
120.33,24.07,26.3,,26.11953708413995,0.18046291586005125
120.36,24.07,26.4,,26.115533568069274,0.2844664319307242
120.39,24.07,26.4,,26.105202725990917,0.2947972740090812
120.42,24.07,26.4,,26.069101388180282,0.33089861181971614
120.45,24.07,26.1,,26.085823366641854,0.014176633358147228
120.48,24.07,26.5,,26.27945661398871,0.22054338601128975
120.51,24.07,26.6,,26.195592654421933,0.40440734557806834
120.54,24.07,25.8,,25.88169204780159,-0.08169204780158879
120.57,24.07,26.8,,25.84402484575824,0.9559751542417594
120.6,24.07,26.6,,25.297787916139754,1.3022120838602476
120.63,24.07,25.8,,24.876987130761393,0.9230128692386081
120.66,24.07,25.2,,24.569921733661975,0.6300782663380247
120.69,24.07,23.5,,24.688140207669615,-1.1881402076696155
120.72,24.07,23.0,,24.745163645357785,-1.7451636453577848
120.75,24.07,26.0,,24.10390902237136,1.8960909776286385
120.78,24.07,25.4,,24.149621916582475,1.250378083417523
120.81,24.07,25.6,,24.0029141266363,1.597085873363703
120.84,24.07,26.3,,23.155811699336763,3.144188300663238
120.87,24.07,26.1,,21.69142396199121,4.408576038008793
120.9,24.07,24.3,,21.04187539715281,3.2581246028471895
120.93,24.07,19.5,,20.79966226216432,-1.2996622621643183
120.96,24.07,21.9,,20.831606706702974,1.0683932932970244
120.99,24.07,18.2,,22.347286646235336,-4.147286646235337
121.02,24.07,22.0,,21.051027163536148,0.9489728364638523
